year,n6,name,n5,n2,n,n3,n4
2020/2/23,IN,India,SEARO,0,7,0,0
2020/2/23,US,United States of America,AMRO,9,99,0,0
2020/2/23,BR,Brazil,AMRO,0,0,0,0
2020/2/23,RU,Russian Federation,EURO,0,2,0,0
2020/2/23,FR,France,EURO,0,12,0,1
2020/2/23,TR,Turkey,EURO,0,0,0,0
2020/2/23,GB,The United Kingdom,EURO,1,10,0,0
2020/2/23,AR,Argentina,AMRO,0,0,0,0
2020/2/23,CO,Colombia,AMRO,0,0,0,0
2020/2/23,IT,Italy,EURO,62,79,2,2
2020/2/24,IN,India,SEARO,0,7,0,0
2020/2/24,US,United States of America,AMRO,2,101,0,0
2020/2/24,BR,Brazil,AMRO,0,0,0,0
2020/2/24,RU,Russian Federation,EURO,0,2,0,0
2020/2/24,FR,France,EURO,0,12,0,1
2020/2/24,TR,Turkey,EURO,0,0,0,0
2020/2/24,GB,The United Kingdom,EURO,0,10,0,0
2020/2/24,AR,Argentina,AMRO,0,0,0,0
2020/2/24,CO,Colombia,AMRO,0,0,0,0
2020/2/24,IT,Italy,EURO,53,132,0,2
2020/2/25,IN,India,SEARO,0,7,0,0
2020/2/25,US,United States of America,AMRO,1,102,0,0
2020/2/25,BR,Brazil,AMRO,0,0,0,0
2020/2/25,RU,Russian Federation,EURO,0,2,0,0
2020/2/25,FR,France,EURO,0,12,0,1
2020/2/25,TR,Turkey,EURO,0,0,0,0
2020/2/25,GB,The United Kingdom,EURO,1,11,0,0
2020/2/25,AR,Argentina,AMRO,0,0,0,0
2020/2/25,CO,Colombia,AMRO,0,0,0,0
2020/2/25,IT,Italy,EURO,97,229,4,6
2020/2/26,IN,India,SEARO,0,7,0,0
2020/2/26,US,United States of America,AMRO,4,106,0,0
2020/2/26,BR,Brazil,AMRO,5,5,0,0
2020/2/26,RU,Russian Federation,EURO,0,2,0,0
2020/2/26,FR,France,EURO,2,14,0,1
2020/2/26,TR,Turkey,EURO,0,0,0,0
2020/2/26,GB,The United Kingdom,EURO,2,13,0,0
2020/2/26,AR,Argentina,AMRO,0,0,0,0
2020/2/26,CO,Colombia,AMRO,0,0,0,0
2020/2/26,IT,Italy,EURO,93,322,5,11
2020/2/27,IN,India,SEARO,0,7,0,0
2020/2/27,US,United States of America,AMRO,5,111,0,0
2020/2/27,BR,Brazil,AMRO,0,5,0,0
2020/2/27,RU,Russian Federation,EURO,0,2,0,0
2020/2/27,FR,France,EURO,3,17,1,2
2020/2/27,TR,Turkey,EURO,0,0,0,0
2020/2/27,GB,The United Kingdom,EURO,5,18,0,0
2020/2/27,AR,Argentina,AMRO,0,0,0,0
2020/2/27,CO,Colombia,AMRO,0,0,0,0
2020/2/27,IT,Italy,EURO,78,400,1,12
2020/2/28,IN,India,SEARO,0,7,0,0
2020/2/28,US,United States of America,AMRO,4,115,0,0
2020/2/28,BR,Brazil,AMRO,0,5,0,0
2020/2/28,RU,Russian Federation,EURO,0,2,0,0
2020/2/28,FR,France,EURO,21,38,0,2
2020/2/28,TR,Turkey,EURO,0,0,0,0
2020/2/28,GB,The United Kingdom,EURO,4,22,0,0
2020/2/28,AR,Argentina,AMRO,0,0,0,0
2020/2/28,CO,Colombia,AMRO,0,0,0,0
2020/2/28,IT,Italy,EURO,250,650,5,17
2020/2/29,IN,India,SEARO,0,7,0,0
2020/2/29,US,United States of America,AMRO,11,126,1,1
2020/2/29,BR,Brazil,AMRO,0,5,0,0
2020/2/29,RU,Russian Federation,EURO,0,2,0,0
2020/2/29,FR,France,EURO,19,57,0,2
2020/2/29,TR,Turkey,EURO,0,0,0,0
2020/2/29,GB,The United Kingdom,EURO,8,30,0,0
2020/2/29,AR,Argentina,AMRO,0,0,0,0
2020/2/29,CO,Colombia,AMRO,0,0,0,0
2020/2/29,IT,Italy,EURO,238,888,4,21
2020/3/1,IN,India,SEARO,0,7,0,0
2020/3/1,US,United States of America,AMRO,8,134,0,1
2020/3/1,BR,Brazil,AMRO,1,6,0,0
2020/3/1,RU,Russian Federation,EURO,0,2,0,0
2020/3/1,FR,France,EURO,43,100,0,2
2020/3/1,TR,Turkey,EURO,0,0,0,0
2020/3/1,GB,The United Kingdom,EURO,12,42,0,0
2020/3/1,AR,Argentina,AMRO,0,0,0,0
2020/3/1,CO,Colombia,AMRO,0,0,0,0
2020/3/1,IT,Italy,EURO,240,1128,8,29
2020/3/2,IN,India,SEARO,-2,5,0,0
2020/3/2,US,United States of America,AMRO,19,153,1,2
2020/3/2,BR,Brazil,AMRO,0,6,0,0
2020/3/2,RU,Russian Federation,EURO,0,2,0,0
2020/3/2,FR,France,EURO,23,123,0,2
2020/3/2,TR,Turkey,EURO,0,0,0,0
2020/3/2,GB,The United Kingdom,EURO,5,47,0,0
2020/3/2,AR,Argentina,AMRO,0,0,0,0
2020/3/2,CO,Colombia,AMRO,0,0,0,0
2020/3/2,IT,Italy,EURO,561,1689,6,35
2020/3/3,IN,India,SEARO,4,9,0,0
2020/3/3,US,United States of America,AMRO,24,177,0,2
2020/3/3,BR,Brazil,AMRO,0,6,0,0
2020/3/3,RU,Russian Federation,EURO,1,3,0,0
2020/3/3,FR,France,EURO,48,171,1,3
2020/3/3,TR,Turkey,EURO,0,0,0,0
2020/3/3,GB,The United Kingdom,EURO,22,69,0,0
2020/3/3,AR,Argentina,AMRO,5,5,0,0
2020/3/3,CO,Colombia,AMRO,0,0,0,0
2020/3/3,IT,Italy,EURO,347,2036,17,52
2020/3/4,IN,India,SEARO,19,28,0,0
2020/3/4,US,United States of America,AMRO,41,218,5,7
2020/3/4,BR,Brazil,AMRO,1,7,0,0
2020/3/4,RU,Russian Federation,EURO,0,3,0,0
2020/3/4,FR,France,EURO,34,205,1,4
2020/3/4,TR,Turkey,EURO,0,0,0,0
2020/3/4,GB,The United Kingdom,EURO,39,108,0,0
2020/3/4,AR,Argentina,AMRO,0,5,0,0
2020/3/4,CO,Colombia,AMRO,0,0,0,0
2020/3/4,IT,Italy,EURO,466,2502,28,80
2020/3/5,IN,India,SEARO,1,29,0,0
2020/3/5,US,United States of America,AMRO,38,256,3,10
2020/3/5,BR,Brazil,AMRO,4,11,0,0
2020/3/5,RU,Russian Federation,EURO,0,3,0,0
2020/3/5,FR,France,EURO,73,278,0,4
2020/3/5,TR,Turkey,EURO,0,0,0,0
2020/3/5,GB,The United Kingdom,EURO,56,164,0,0
2020/3/5,AR,Argentina,AMRO,0,5,0,0
2020/3/5,CO,Colombia,AMRO,0,0,0,0
2020/3/5,IT,Italy,EURO,587,3089,27,107
2020/3/6,IN,India,SEARO,2,31,0,0
2020/3/6,US,United States of America,AMRO,44,300,1,11
2020/3/6,BR,Brazil,AMRO,1,12,0,0
2020/3/6,RU,Russian Federation,EURO,1,4,0,0
2020/3/6,FR,France,EURO,138,416,3,7
2020/3/6,TR,Turkey,EURO,0,0,0,0
2020/3/6,GB,The United Kingdom,EURO,56,220,0,0
2020/3/6,AR,Argentina,AMRO,1,6,0,0
2020/3/6,CO,Colombia,AMRO,5,5,0,0
2020/3/6,IT,Italy,EURO,769,3858,41,148
2020/3/7,IN,India,SEARO,3,34,0,0
2020/3/7,US,United States of America,AMRO,81,381,2,13
2020/3/7,BR,Brazil,AMRO,5,17,0,0
2020/3/7,RU,Russian Federation,EURO,0,4,0,0
2020/3/7,FR,France,EURO,179,595,2,9
2020/3/7,TR,Turkey,EURO,0,0,0,0
2020/3/7,GB,The United Kingdom,EURO,50,270,1,1
2020/3/7,AR,Argentina,AMRO,7,13,1,1
2020/3/7,CO,Colombia,AMRO,0,5,0,0
2020/3/7,IT,Italy,EURO,778,4636,49,197
2020/3/8,IN,India,SEARO,5,39,0,0
2020/3/8,US,United States of America,AMRO,78,459,2,15
2020/3/8,BR,Brazil,AMRO,6,23,0,0
2020/3/8,RU,Russian Federation,EURO,3,7,0,0
2020/3/8,FR,France,EURO,103,698,1,10
2020/3/8,TR,Turkey,EURO,0,0,0,0
2020/3/8,GB,The United Kingdom,EURO,81,351,1,2
2020/3/8,AR,Argentina,AMRO,3,16,0,1
2020/3/8,CO,Colombia,AMRO,0,5,0,0
2020/3/8,IT,Italy,EURO,1247,5883,36,233
2020/3/9,IN,India,SEARO,5,44,0,0
2020/3/9,US,United States of America,AMRO,98,557,5,20
2020/3/9,BR,Brazil,AMRO,6,29,0,0
2020/3/9,RU,Russian Federation,EURO,0,7,0,0
2020/3/9,FR,France,EURO,410,1108,9,19
2020/3/9,TR,Turkey,EURO,0,0,0,0
2020/3/9,GB,The United Kingdom,EURO,68,419,0,2
2020/3/9,AR,Argentina,AMRO,0,16,0,1
2020/3/9,CO,Colombia,AMRO,0,5,0,0
2020/3/9,IT,Italy,EURO,1492,7375,133,366
2020/3/10,IN,India,SEARO,6,50,0,0
2020/3/10,US,United States of America,AMRO,191,748,4,24
2020/3/10,BR,Brazil,AMRO,0,29,0,0
2020/3/10,RU,Russian Federation,EURO,0,7,0,0
2020/3/10,FR,France,EURO,286,1394,11,30
2020/3/10,TR,Turkey,EURO,0,0,0,0
2020/3/10,GB,The United Kingdom,EURO,57,476,1,3
2020/3/10,AR,Argentina,AMRO,0,16,0,1
2020/3/10,CO,Colombia,AMRO,2,7,0,0
2020/3/10,IT,Italy,EURO,1797,9172,98,464
2020/3/11,IN,India,SEARO,10,60,0,0
2020/3/11,US,United States of America,AMRO,301,1049,7,31
2020/3/11,BR,Brazil,AMRO,9,38,0,0
2020/3/11,RU,Russian Federation,EURO,0,7,0,0
2020/3/11,FR,France,EURO,371,1765,3,33
2020/3/11,TR,Turkey,EURO,1,1,0,0
2020/3/11,GB,The United Kingdom,EURO,147,623,4,7
2020/3/11,AR,Argentina,AMRO,5,21,0,1
2020/3/11,CO,Colombia,AMRO,0,7,0,0
2020/3/11,IT,Italy,EURO,977,10149,167,631
2020/3/12,IN,India,SEARO,13,73,0,0
2020/3/12,US,United States of America,AMRO,374,1423,5,36
2020/3/12,BR,Brazil,AMRO,18,56,0,0
2020/3/12,RU,Russian Federation,EURO,13,20,0,0
2020/3/12,FR,France,EURO,497,2262,15,48
2020/3/12,TR,Turkey,EURO,0,1,0,0
2020/3/12,GB,The United Kingdom,EURO,265,888,0,7
2020/3/12,AR,Argentina,AMRO,2,23,0,1
2020/3/12,CO,Colombia,AMRO,6,13,0,0
2020/3/12,IT,Italy,EURO,2313,12462,196,827
2020/3/13,IN,India,SEARO,8,81,1,1
2020/3/13,US,United States of America,AMRO,368,1791,12,48
2020/3/13,BR,Brazil,AMRO,25,81,0,0
2020/3/13,RU,Russian Federation,EURO,14,34,0,0
2020/3/13,FR,France,EURO,586,2848,13,61
2020/3/13,TR,Turkey,EURO,0,1,0,0
2020/3/13,GB,The United Kingdom,EURO,405,1293,2,9
2020/3/13,AR,Argentina,AMRO,2,25,0,1
2020/3/13,CO,Colombia,AMRO,7,20,0,0
2020/3/13,IT,Italy,EURO,2651,15113,189,1016
2020/3/14,IN,India,SEARO,3,84,1,2
2020/3/14,US,United States of America,AMRO,532,2323,7,55
2020/3/14,BR,Brazil,AMRO,44,125,0,0
2020/3/14,RU,Russian Federation,EURO,0,34,0,0
2020/3/14,FR,France,EURO,770,3618,18,79
2020/3/14,TR,Turkey,EURO,4,5,0,0
2020/3/14,GB,The United Kingdom,EURO,481,1774,1,10
2020/3/14,AR,Argentina,AMRO,13,38,1,2
2020/3/14,CO,Colombia,AMRO,8,28,0,0
2020/3/14,IT,Italy,EURO,2547,17660,252,1268
2020/3/15,IN,India,SEARO,23,107,0,2
2020/3/15,US,United States of America,AMRO,443,2766,8,63
2020/3/15,BR,Brazil,AMRO,0,125,0,0
2020/3/15,RU,Russian Federation,EURO,0,34,0,0
2020/3/15,FR,France,EURO,818,4436,12,91
2020/3/15,TR,Turkey,EURO,1,6,0,0
2020/3/15,GB,The United Kingdom,EURO,479,2253,19,29
2020/3/15,AR,Argentina,AMRO,11,49,0,2
2020/3/15,CO,Colombia,AMRO,0,28,0,0
2020/3/15,IT,Italy,EURO,3497,21157,173,1441
2020/3/16,IN,India,SEARO,7,114,0,2
2020/3/16,US,United States of America,AMRO,536,3302,12,75
2020/3/16,BR,Brazil,AMRO,79,204,0,0
2020/3/16,RU,Russian Federation,EURO,0,34,0,0
2020/3/16,FR,France,EURO,923,5359,36,127
2020/3/16,TR,Turkey,EURO,12,18,0,0
2020/3/16,GB,The United Kingdom,EURO,363,2616,14,43
2020/3/16,AR,Argentina,AMRO,11,60,0,2
2020/3/16,CO,Colombia,AMRO,10,38,0,0
2020/3/16,IT,Italy,EURO,2823,23980,370,1811
2020/3/17,IN,India,SEARO,23,137,1,3
2020/3/17,US,United States of America,AMRO,1381,4683,23,98
2020/3/17,BR,Brazil,AMRO,34,238,0,0
2020/3/17,RU,Russian Federation,EURO,59,93,0,0
2020/3/17,FR,France,EURO,1198,6557,21,148
2020/3/17,TR,Turkey,EURO,29,47,0,0
2020/3/17,GB,The United Kingdom,EURO,442,3058,22,65
2020/3/17,AR,Argentina,AMRO,9,69,0,2
2020/3/17,CO,Colombia,AMRO,11,49,0,0
2020/3/17,IT,Italy,EURO,4000,27980,347,2158
2020/3/18,IN,India,SEARO,14,151,0,3
2020/3/18,US,United States of America,AMRO,1055,5738,18,116
2020/3/18,BR,Brazil,AMRO,57,295,1,1
2020/3/18,RU,Russian Federation,EURO,0,93,0,0
2020/3/18,FR,France,EURO,1070,7627,27,175
2020/3/18,TR,Turkey,EURO,51,98,0,0
2020/3/18,GB,The United Kingdom,EURO,610,3668,17,82
2020/3/18,AR,Argentina,AMRO,14,83,0,2
2020/3/18,CO,Colombia,AMRO,20,69,0,0
2020/3/18,IT,Italy,EURO,3526,31506,347,2505
2020/3/19,IN,India,SEARO,22,173,1,4
2020/3/19,US,United States of America,AMRO,3108,8846,31,147
2020/3/19,BR,Brazil,AMRO,133,428,3,4
2020/3/19,RU,Russian Federation,EURO,54,147,0,0
2020/3/19,FR,France,EURO,1377,9004,69,244
2020/3/19,TR,Turkey,EURO,93,191,2,2
2020/3/19,GB,The United Kingdom,EURO,770,4438,34,116
2020/3/19,AR,Argentina,AMRO,0,83,0,2
2020/3/19,CO,Colombia,AMRO,39,108,0,0
2020/3/19,IT,Italy,EURO,4207,35713,473,2978
2020/3/20,IN,India,SEARO,50,223,0,4
2020/3/20,US,United States of America,AMRO,3765,12611,67,214
2020/3/20,BR,Brazil,AMRO,193,621,0,4
2020/3/20,RU,Russian Federation,EURO,52,199,0,0
2020/3/20,FR,France,EURO,1846,10850,128,372
2020/3/20,TR,Turkey,EURO,0,191,0,2
2020/3/20,GB,The United Kingdom,EURO,1002,5440,46,162
2020/3/20,AR,Argentina,AMRO,45,128,1,3
2020/3/20,CO,Colombia,AMRO,37,145,0,0
2020/3/20,IT,Italy,EURO,5322,41035,429,3407
2020/3/21,IN,India,SEARO,60,283,0,4
2020/3/21,US,United States of America,AMRO,5045,17656,57,271
2020/3/21,BR,Brazil,AMRO,283,904,7,11
2020/3/21,RU,Russian Federation,EURO,54,253,0,0
2020/3/21,FR,France,EURO,1595,12445,78,450
2020/3/21,TR,Turkey,EURO,479,670,7,9
2020/3/21,GB,The United Kingdom,EURO,1048,6488,32,194
2020/3/21,AR,Argentina,AMRO,30,158,0,3
2020/3/21,CO,Colombia,AMRO,51,196,0,0
2020/3/21,IT,Italy,EURO,5986,47021,625,4032
2020/3/22,IN,India,SEARO,77,360,3,7
2020/3/22,US,United States of America,AMRO,3743,21399,70,341
2020/3/22,BR,Brazil,AMRO,0,904,0,11
2020/3/22,RU,Russian Federation,EURO,53,306,0,0
2020/3/22,FR,France,EURO,1847,14292,112,562
2020/3/22,TR,Turkey,EURO,277,947,12,21
2020/3/22,GB,The United Kingdom,EURO,1263,7751,58,252
2020/3/22,AR,Argentina,AMRO,0,158,0,3
2020/3/22,CO,Colombia,AMRO,0,196,0,0
2020/3/22,IT,Italy,EURO,6557,53578,795,4827
2020/3/23,IN,India,SEARO,74,434,2,9
2020/3/23,US,United States of America,AMRO,6037,27436,83,424
2020/3/23,BR,Brazil,AMRO,0,904,0,11
2020/3/23,RU,Russian Federation,EURO,132,438,0,0
2020/3/23,FR,France,EURO,1529,15821,112,674
2020/3/23,TR,Turkey,EURO,289,1236,9,30
2020/3/23,GB,The United Kingdom,EURO,1190,8941,36,288
2020/3/23,AR,Argentina,AMRO,67,225,1,4
2020/3/23,CO,Colombia,AMRO,0,196,2,2
2020/3/23,IT,Italy,EURO,5560,59138,649,5476
2020/3/24,IN,India,SEARO,85,519,0,9
2020/3/24,US,United States of America,AMRO,9032,36468,81,505
2020/3/24,BR,Brazil,AMRO,642,1546,14,25
2020/3/24,RU,Russian Federation,EURO,57,495,0,0
2020/3/24,FR,France,EURO,3794,19615,186,860
2020/3/24,TR,Turkey,EURO,293,1529,7,37
2020/3/24,GB,The United Kingdom,EURO,1375,10316,76,364
2020/3/24,AR,Argentina,AMRO,41,266,0,4
2020/3/24,CO,Colombia,AMRO,81,277,1,3
2020/3/24,IT,Italy,EURO,4789,63927,601,6077
2020/3/25,IN,India,SEARO,87,606,1,10
2020/3/25,US,United States of America,AMRO,11224,47692,151,656
2020/3/25,BR,Brazil,AMRO,655,2201,21,46
2020/3/25,RU,Russian Federation,EURO,163,658,0,0
2020/3/25,FR,France,EURO,2410,22025,240,1100
2020/3/25,TR,Turkey,EURO,343,1872,7,44
2020/3/25,GB,The United Kingdom,EURO,2325,12641,148,512
2020/3/25,AR,Argentina,AMRO,35,301,0,4
2020/3/25,CO,Colombia,AMRO,29,306,0,3
2020/3/25,IT,Italy,EURO,5249,69176,743,6820
2020/3/26,IN,India,SEARO,43,649,3,13
2020/3/26,US,United States of America,AMRO,10786,58478,206,862
2020/3/26,BR,Brazil,AMRO,232,2433,11,57
2020/3/26,RU,Russian Federation,EURO,182,840,2,2
2020/3/26,FR,France,EURO,2895,24920,230,1330
2020/3/26,TR,Turkey,EURO,561,2433,15,59
2020/3/26,GB,The United Kingdom,EURO,2376,15017,191,703
2020/3/26,AR,Argentina,AMRO,86,387,2,6
2020/3/26,CO,Colombia,AMRO,164,470,1,4
2020/3/26,IT,Italy,EURO,5210,74386,685,7505
2020/3/27,IN,India,SEARO,75,724,4,17
2020/3/27,US,United States of America,AMRO,14073,72551,275,1137
2020/3/27,BR,Brazil,AMRO,0,2433,0,57
2020/3/27,RU,Russian Federation,EURO,196,1036,1,3
2020/3/27,FR,France,EURO,3866,28786,365,1695
2020/3/27,TR,Turkey,EURO,1196,3629,16,75
2020/3/27,GB,The United Kingdom,EURO,2690,17707,181,884
2020/3/27,AR,Argentina,AMRO,115,502,2,8
2020/3/27,CO,Colombia,AMRO,0,470,0,4
2020/3/27,IT,Italy,EURO,6153,80539,660,8165
2020/3/28,IN,India,SEARO,185,909,2,19
2020/3/28,US,United States of America,AMRO,17135,89686,267,1404
2020/3/28,BR,Brazil,AMRO,482,2915,20,77
2020/3/28,RU,Russian Federation,EURO,228,1264,1,4
2020/3/28,FR,France,EURO,3748,32534,297,1992
2020/3/28,TR,Turkey,EURO,2069,5698,17,92
2020/3/28,GB,The United Kingdom,EURO,3086,20793,288,1172
2020/3/28,AR,Argentina,AMRO,87,589,4,12
2020/3/28,CO,Colombia,AMRO,21,491,2,6
2020/3/28,IT,Italy,EURO,5959,86498,971,9136
2020/3/29,IN,India,SEARO,70,979,6,25
2020/3/29,US,United States of America,AMRO,18547,108233,450,1854
2020/3/29,BR,Brazil,AMRO,502,3417,15,92
2020/3/29,RU,Russian Federation,EURO,270,1534,4,8
2020/3/29,FR,France,EURO,4611,37145,319,2311
2020/3/29,TR,Turkey,EURO,1704,7402,16,108
2020/3/29,GB,The United Kingdom,EURO,3186,23979,292,1464
2020/3/29,AR,Argentina,AMRO,101,690,5,17
2020/3/29,CO,Colombia,AMRO,48,539,0,6
2020/3/29,IT,Italy,EURO,5974,92472,887,10023
2020/3/30,IN,India,SEARO,92,1071,4,29
2020/3/30,US,United States of America,AMRO,19444,127677,459,2313
2020/3/30,BR,Brazil,AMRO,487,3904,22,114
2020/3/30,RU,Russian Federation,EURO,303,1837,1,9
2020/3/30,FR,France,EURO,2491,39636,291,2602
2020/3/30,TR,Turkey,EURO,1869,9271,23,131
2020/3/30,GB,The United Kingdom,EURO,2814,26793,212,1676
2020/3/30,AR,Argentina,AMRO,55,745,2,19
2020/3/30,CO,Colombia,AMRO,69,608,0,6
2020/3/30,IT,Italy,EURO,5217,97689,758,10781
2020/3/31,IN,India,SEARO,180,1251,3,32
2020/3/31,US,United States of America,AMRO,18136,145813,331,2644
2020/3/31,BR,Brazil,AMRO,352,4256,22,136
2020/3/31,RU,Russian Federation,EURO,500,2337,8,17
2020/3/31,FR,France,EURO,4341,43977,415,3017
2020/3/31,TR,Turkey,EURO,1556,10827,37,168
2020/3/31,GB,The United Kingdom,EURO,2856,29649,374,2050
2020/3/31,AR,Argentina,AMRO,75,820,1,20
2020/3/31,CO,Colombia,AMRO,94,702,4,10
2020/3/31,IT,Italy,EURO,4050,101739,810,11591
2020/4/1,IN,India,SEARO,386,1637,6,38
2020/4/1,US,United States of America,AMRO,22395,168208,511,3155
2020/4/1,BR,Brazil,AMRO,323,4579,23,159
2020/4/1,RU,Russian Federation,EURO,440,2777,7,24
2020/4/1,FR,France,EURO,7500,51477,497,3514
2020/4/1,TR,Turkey,EURO,2704,13531,46,214
2020/4/1,GB,The United Kingdom,EURO,4262,33911,403,2453
2020/4/1,AR,Argentina,AMRO,146,966,4,24
2020/4/1,CO,Colombia,AMRO,96,798,4,14
2020/4/1,IT,Italy,EURO,4053,105792,839,12430
2020/4/2,IN,India,SEARO,328,1965,12,50
2020/4/2,US,United States of America,AMRO,22834,191042,752,3907
2020/4/2,BR,Brazil,AMRO,1138,5717,42,201
2020/4/2,RU,Russian Federation,EURO,0,2777,0,24
2020/4/2,FR,France,EURO,4784,56261,505,4019
2020/4/2,TR,Turkey,EURO,2148,15679,63,277
2020/4/2,GB,The United Kingdom,EURO,4512,38423,672,3125
2020/4/2,AR,Argentina,AMRO,88,1054,3,27
2020/4/2,CO,Colombia,AMRO,108,906,2,16
2020/4/2,IT,Italy,EURO,4782,110574,727,13157
2020/4/3,IN,India,SEARO,336,2301,6,56
2020/4/3,US,United States of America,AMRO,27357,218399,912,4819
2020/4/3,BR,Brazil,AMRO,1119,6836,40,241
2020/4/3,RU,Russian Federation,EURO,771,3548,6,30
2020/4/3,FR,France,EURO,2066,58327,471,4490
2020/4/3,TR,Turkey,EURO,2456,18135,79,356
2020/4/3,GB,The United Kingdom,EURO,4935,43358,657,3782
2020/4/3,AR,Argentina,AMRO,79,1133,4,31
2020/4/3,CO,Colombia,AMRO,159,1065,1,17
2020/4/3,IT,Italy,EURO,4668,115242,760,13917
2020/4/4,IN,India,SEARO,601,2902,12,68
2020/4/4,US,United States of America,AMRO,25982,244381,970,5789
2020/4/4,BR,Brazil,AMRO,1074,7910,58,299
2020/4/4,RU,Russian Federation,EURO,601,4149,4,34
2020/4/4,FR,France,EURO,5209,63536,2003,6493
2020/4/4,TR,Turkey,EURO,2786,20921,69,425
2020/4/4,GB,The United Kingdom,EURO,4858,48216,736,4518
2020/4/4,AR,Argentina,AMRO,132,1265,6,37
2020/4/4,CO,Colombia,AMRO,96,1161,2,19
2020/4/4,IT,Italy,EURO,4585,119827,764,14681
2020/4/5,IN,India,SEARO,472,3374,9,77
2020/4/5,US,United States of America,AMRO,35131,279512,1067,6856
2020/4/5,BR,Brazil,AMRO,1146,9056,60,359
2020/4/5,RU,Russian Federation,EURO,582,4731,9,43
2020/4/5,FR,France,EURO,4221,67757,1053,7546
2020/4/5,TR,Turkey,EURO,3013,23934,76,501
2020/4/5,GB,The United Kingdom,EURO,4896,53112,756,5274
2020/4/5,AR,Argentina,AMRO,88,1353,5,42
2020/4/5,CO,Colombia,AMRO,106,1267,6,25
2020/4/5,IT,Italy,EURO,4805,124632,681,15362
2020/4/6,IN,India,SEARO,693,4067,32,109
2020/4/6,US,United States of America,AMRO,30593,310105,1157,8013
2020/4/6,BR,Brazil,AMRO,1222,10278,73,432
2020/4/6,RU,Russian Federation,EURO,658,5389,2,45
2020/4/6,FR,France,EURO,1850,69607,518,8064
2020/4/6,TR,Turkey,EURO,3135,27069,73,574
2020/4/6,GB,The United Kingdom,EURO,4003,57115,599,5873
2020/4/6,AR,Argentina,AMRO,98,1451,2,44
2020/4/6,CO,Colombia,AMRO,139,1406,7,32
2020/4/6,IT,Italy,EURO,4316,128948,527,15889
2020/4/7,IN,India,SEARO,354,4421,5,114
2020/4/7,US,United States of America,AMRO,25511,335616,1364,9377
2020/4/7,BR,Brazil,AMRO,852,11130,54,486
2020/4/7,RU,Russian Federation,EURO,954,6343,2,47
2020/4/7,FR,France,EURO,3881,73488,832,8896
2020/4/7,TR,Turkey,EURO,3148,30217,75,649
2020/4/7,GB,The United Kingdom,EURO,3585,60700,567,6440
2020/4/7,AR,Argentina,AMRO,103,1554,2,46
2020/4/7,CO,Colombia,AMRO,79,1485,3,35
2020/4/7,IT,Italy,EURO,3599,132547,636,16525
2020/4/8,IN,India,SEARO,853,5274,35,149
2020/4/8,US,United States of America,AMRO,42604,378220,3243,12620
2020/4/8,BR,Brazil,AMRO,926,12056,67,553
2020/4/8,RU,Russian Federation,EURO,1154,7497,11,58
2020/4/8,FR,France,EURO,3737,77225,1417,10313
2020/4/8,TR,Turkey,EURO,3892,34109,76,725
2020/4/8,GB,The United Kingdom,EURO,5263,65963,1105,7545
2020/4/8,AR,Argentina,AMRO,74,1628,7,53
2020/4/8,CO,Colombia,AMRO,94,1579,11,46
2020/4/8,IT,Italy,EURO,3039,135586,604,17129
2020/4/9,IN,India,SEARO,591,5865,20,169
2020/4/9,US,United States of America,AMRO,21975,400195,674,13294
2020/4/9,BR,Brazil,AMRO,1661,13717,114,667
2020/4/9,RU,Russian Federation,EURO,2634,10131,18,76
2020/4/9,FR,France,EURO,3869,81094,540,10853
2020/4/9,TR,Turkey,EURO,4117,38226,87,812
2020/4/9,GB,The United Kingdom,EURO,5433,71396,1030,8575
2020/4/9,AR,Argentina,AMRO,87,1715,7,60
2020/4/9,CO,Colombia,AMRO,201,1780,4,50
2020/4/9,IT,Italy,EURO,3836,139422,540,17669
2020/4/10,IN,India,SEARO,547,6412,30,199
2020/4/10,US,United States of America,AMRO,31714,431909,1958,15252
2020/4/10,BR,Brazil,AMRO,2210,15927,133,800
2020/4/10,RU,Russian Federation,EURO,1786,11917,18,94
2020/4/10,FR,France,EURO,4256,85350,1339,12192
2020/4/10,TR,Turkey,EURO,4056,42282,96,908
2020/4/10,GB,The United Kingdom,EURO,5119,76515,1116,9691
2020/4/10,AR,Argentina,AMRO,80,1795,7,67
2020/4/10,CO,Colombia,AMRO,274,2054,5,55
2020/4/10,IT,Italy,EURO,4204,143626,612,18281
2020/4/11,IN,India,SEARO,1035,7447,40,239
2020/4/11,US,United States of America,AMRO,31215,463124,2343,17595
2020/4/11,BR,Brazil,AMRO,1930,17857,141,941
2020/4/11,RU,Russian Federation,EURO,1667,13584,12,106
2020/4/11,FR,France,EURO,4333,89683,987,13179
2020/4/11,TR,Turkey,EURO,4747,47029,98,1006
2020/4/11,GB,The United Kingdom,EURO,4854,81369,1122,10813
2020/4/11,AR,Argentina,AMRO,134,1929,12,79
2020/4/11,CO,Colombia,AMRO,169,2223,14,69
2020/4/11,IT,Italy,EURO,3951,147577,570,18851
2020/4/12,IN,India,SEARO,909,8356,34,273
2020/4/12,US,United States of America,AMRO,34595,497719,1640,19235
2020/4/12,BR,Brazil,AMRO,1781,19638,115,1056
2020/4/12,RU,Russian Federation,EURO,2186,15770,24,130
2020/4/12,FR,France,EURO,3104,92787,635,13814
2020/4/12,TR,Turkey,EURO,5138,52167,95,1101
